country,amount,success,PSP,3D_secured,card,hour,day,day_of_week,multiple_attempts,retry_count
Germany,326,0,Goldcard,1,Master,21,31,3,1,12
Switzerland,269,0,Moneycard,0,Visa,21,31,3,0,8
Switzerland,269,1,Simplecard,0,Visa,21,31,3,1,9
Germany,231,0,UK_Card,1,Visa,21,31,3,0,18
Germany,231,0,UK_Card,1,Visa,21,31,3,1,19
Germany,231,0,UK_Card,1,Visa,21,31,3,1,20
Germany,231,0,UK_Card,1,Visa,21,31,3,1,21
Germany,135,0,Moneycard,0,Master,22,31,3,0,36
Germany,225,0,Moneycard,1,Master,22,31,3,0,12
Germany,164,0,UK_Card,0,Visa,22,31,3,0,41
Germany,164,0,Moneycard,0,Visa,22,31,3,1,42
Germany,164,1,UK_Card,0,Visa,22,31,3,1,43
Germany,205,0,Goldcard,0,Visa,22,31,3,0,21
Austria,67,0,Goldcard,0,Visa,22,31,3,0,1
Austria,253,1,Goldcard,1,Diners,22,31,3,0,6
Switzerland,176,0,UK_Card,0,Diners,22,31,3,0,4
Switzerland,176,0,Moneycard,0,Diners,22,31,3,1,5
Switzerland,176,0,UK_Card,0,Diners,22,31,3,1,6
Germany,231,0,UK_Card,0,Master,22,31,3,0,21
Germany,231,0,Goldcard,0,Master,22,31,3,1,22
Switzerland,53,0,Moneycard,0,Master,22,31,3,0,1
Germany,277,0,UK_Card,0,Master,22,31,3,0,22
Germany,277,0,UK_Card,0,Master,22,31,3,1,23
Switzerland,76,0,Moneycard,1,Master,22,31,3,0,1
Germany,230,0,UK_Card,0,Master,22,31,3,0,23
Germany,230,0,UK_Card,0,Master,22,31,3,1,24
Germany,230,0,UK_Card,0,Master,22,31,3,1,25
Germany,210,1,UK_Card,1,Master,22,31,3,0,23
Germany,275,0,Moneycard,0,Master,22,31,3,0,41
Germany,275,0,UK_Card,0,Master,22,31,3,1,42
Germany,275,0,UK_Card,0,Master,22,31,3,1,43
Austria,31,1,UK_Card,0,Diners,22,31,3,0,5
Austria,92,0,Simplecard,0,Master,22,31,3,0,5
Austria,160,0,Simplecard,0,Master,22,31,3,0,11
Switzerland,172,1,Simplecard,1,Visa,22,31,3,0,9
Austria,253,0,Simplecard,0,Master,22,31,3,0,6
Germany,332,0,Moneycard,0,Visa,22,31,3,0,8
Switzerland,375,0,UK_Card,0,Master,23,31,3,0,0
Germany,26,0,UK_Card,0,Diners,23,31,3,0,8
Germany,26,0,Simplecard,0,Diners,23,31,3,1,9
Switzerland,360,0,UK_Card,0,Master,23,31,3,0,1
Germany,162,0,UK_Card,0,Diners,23,31,3,0,38
Germany,162,0,UK_Card,0,Diners,23,31,3,1,39
Germany,162,1,Simplecard,0,Diners,23,31,3,1,40
Germany,39,1,Moneycard,1,Diners,23,31,3,0,20
Switzerland,150,0,UK_Card,0,Master,23,31,3,0,0
Switzerland,150,0,Simplecard,0,Master,23,31,3,1,1
Switzerland,150,0,UK_Card,0,Master,23,31,3,1,2
Switzerland,150,1,UK_Card,0,Master,23,31,3,1,3
Austria,340,0,Simplecard,1,Master,23,31,3,0,3
Germany,169,1,UK_Card,1,Master,23,31,3,0,21
Germany,429,0,UK_Card,0,Visa,23,31,3,0,1
Germany,67,0,Simplecard,0,Diners,23,31,3,0,10
Germany,67,0,Simplecard,0,Diners,23,31,3,1,11
Germany,260,0,Moneycard,0,Visa,23,31,3,0,26
Germany,260,0,Moneycard,0,Visa,23,31,3,1,27
Germany,260,0,Simplecard,0,Visa,23,31,3,1,28
Switzerland,29,1,Moneycard,0,Diners,23,31,3,0,0
Austria,192,0,UK_Card,1,Master,23,31,3,0,6
Austria,192,0,UK_Card,1,Master,23,31,3,1,7
Austria,192,0,Moneycard,1,Master,23,31,3,1,8
Austria,192,0,Simplecard,1,Master,23,31,3,1,9
Austria,192,0,UK_Card,1,Master,23,31,3,1,10
Germany,29,0,Moneycard,0,Visa,23,31,3,0,16
Germany,29,1,UK_Card,0,Visa,23,31,3,1,17
Germany,152,1,UK_Card,0,Master,23,31,3,0,24
Germany,288,0,Simplecard,0,Visa,23,31,3,0,27
Austria,83,0,Simplecard,0,Diners,23,31,3,0,6
Austria,83,0,Goldcard,0,Diners,23,31,3,1,7
Germany,212,0,UK_Card,0,Visa,23,31,3,0,32
Germany,195,1,UK_Card,1,Master,23,31,3,0,35
Austria,88,0,UK_Card,0,Master,23,31,3,0,3
Austria,88,0,UK_Card,0,Master,0,1,4,1,4
Switzerland,115,0,UK_Card,0,Diners,0,1,4,0,11
Switzerland,115,0,UK_Card,0,Diners,0,1,4,1,12
Switzerland,115,0,Goldcard,0,Diners,0,1,4,1,13
Austria,159,1,UK_Card,1,Master,0,1,4,0,4
Germany,38,1,Moneycard,1,Visa,0,1,4,0,26
Switzerland,146,0,UK_Card,0,Master,0,1,4,0,5
Switzerland,146,1,UK_Card,0,Master,0,1,4,1,6
Austria,158,0,Moneycard,0,Diners,0,1,4,0,11
Austria,158,1,UK_Card,0,Diners,0,1,4,1,12
Germany,58,1,Simplecard,1,Master,0,1,4,0,8
Germany,199,1,UK_Card,1,Visa,0,1,4,0,27
Switzerland,174,0,Moneycard,0,Visa,0,1,4,0,11
Austria,203,0,UK_Card,0,Visa,0,1,4,0,9
Austria,203,0,Simplecard,0,Visa,0,1,4,1,10
Austria,203,0,UK_Card,0,Visa,0,1,4,1,11
Austria,203,0,UK_Card,0,Visa,0,1,4,1,12
Austria,203,1,UK_Card,0,Visa,0,1,4,1,13
Austria,366,0,UK_Card,1,Master,0,1,4,0,1
Austria,366,0,Moneycard,1,Master,0,1,4,1,2
Austria,366,1,UK_Card,1,Master,0,1,4,1,3
Germany,312,0,Moneycard,1,Master,0,1,4,0,7
Switzerland,251,0,Moneycard,0,Visa,0,1,4,0,5
Switzerland,251,1,Simplecard,0,Visa,0,1,4,1,6
Germany,316,0,UK_Card,0,Master,0,1,4,0,26
Germany,316,1,UK_Card,0,Master,0,1,4,1,27
Germany,132,0,Simplecard,0,Visa,0,1,4,0,38
Austria,114,0,Simplecard,0,Master,0,1,4,0,4
Austria,114,0,Simplecard,0,Master,0,1,4,1,5
Austria,114,0,UK_Card,0,Master,0,1,4,1,6
Austria,114,1,UK_Card,0,Master,0,1,4,1,7
Germany,288,1,UK_Card,0,Diners,0,1,4,0,27
Germany,135,0,Moneycard,1,Visa,0,1,4,0,36
Germany,135,1,Simplecard,1,Visa,0,1,4,1,37
Germany,206,0,UK_Card,0,Master,0,1,4,0,38
Germany,206,0,UK_Card,0,Master,0,1,4,1,39
Germany,206,0,UK_Card,0,Master,0,1,4,1,40
Germany,206,0,Simplecard,0,Master,0,1,4,1,41
Germany,233,0,UK_Card,0,Visa,0,1,4,0,36
Germany,233,0,UK_Card,0,Visa,0,1,4,1,37
Germany,233,0,UK_Card,0,Visa,0,1,4,1,38
Germany,149,0,Simplecard,0,Master,0,1,4,0,34
Germany,149,0,Simplecard,0,Master,0,1,4,1,35
Germany,149,0,UK_Card,0,Master,1,1,4,1,36
Germany,149,0,Simplecard,0,Master,1,1,4,1,37
Germany,149,0,Goldcard,0,Master,1,1,4,1,38
Germany,149,0,UK_Card,0,Master,1,1,4,1,39
Germany,200,0,UK_Card,1,Master,1,1,4,0,33
Germany,200,0,UK_Card,1,Master,1,1,4,1,34
Germany,200,0,Simplecard,1,Master,1,1,4,1,35
Germany,350,0,UK_Card,1,Master,1,1,4,0,8
Germany,350,0,UK_Card,1,Master,1,1,4,1,9
Switzerland,211,1,UK_Card,0,Master,1,1,4,0,9
Germany,152,0,Simplecard,0,Diners,1,1,4,0,24
Germany,152,1,UK_Card,0,Diners,1,1,4,1,25
Germany,25,0,UK_Card,0,Diners,1,1,4,0,18
Switzerland,81,0,Moneycard,0,Master,1,1,4,0,6
Switzerland,94,0,UK_Card,1,Diners,1,1,4,0,8
Switzerland,94,0,Simplecard,1,Diners,1,1,4,1,9
Switzerland,94,0,Moneycard,1,Diners,1,1,4,1,10
Switzerland,94,1,UK_Card,1,Diners,1,1,4,1,11
Austria,334,0,UK_Card,0,Master,1,1,4,0,4
Austria,334,0,Simplecard,0,Master,1,1,4,1,5
Austria,334,0,UK_Card,0,Master,1,1,4,1,6
Austria,334,0,UK_Card,0,Master,1,1,4,1,7
Austria,334,0,UK_Card,0,Master,1,1,4,1,8
Austria,334,0,UK_Card,0,Master,1,1,4,1,9
Austria,334,1,UK_Card,0,Master,1,1,4,1,10
Germany,355,1,UK_Card,0,Master,1,1,4,0,14
Austria,38,0,UK_Card,0,Visa,1,1,4,0,7
Austria,38,0,Simplecard,0,Visa,1,1,4,1,8
Austria,38,0,Simplecard,0,Visa,1,1,4,1,9
Austria,38,1,UK_Card,0,Visa,1,1,4,1,10
Germany,20,0,Moneycard,0,Visa,1,1,4,0,8
Germany,219,0,UK_Card,0,Visa,1,1,4,0,35
Germany,219,0,UK_Card,0,Visa,1,1,4,1,36
Germany,219,1,UK_Card,0,Visa,1,1,4,1,37
Germany,260,0,Simplecard,1,Diners,1,1,4,0,28
Germany,225,1,Simplecard,1,Visa,1,1,4,0,12
Germany,128,0,UK_Card,0,Master,1,1,4,0,36
Germany,128,0,UK_Card,0,Master,1,1,4,1,37
Germany,283,1,Moneycard,0,Diners,1,1,4,0,19
Switzerland,140,1,UK_Card,0,Visa,1,1,4,0,13
Germany,377,1,UK_Card,0,Visa,1,1,4,0,16
Switzerland,116,0,UK_Card,1,Master,1,1,4,0,6
Switzerland,116,1,UK_Card,1,Master,1,1,4,1,7
Germany,148,0,UK_Card,0,Master,1,1,4,0,24
Germany,148,0,UK_Card,0,Master,1,1,4,1,25
Germany,148,0,Moneycard,0,Master,1,1,4,1,26
Germany,148,0,Moneycard,0,Master,1,1,4,1,27
Germany,328,1,Moneycard,0,Master,2,1,4,0,16
Austria,465,1,Simplecard,0,Diners,2,1,4,0,1
Germany,127,0,UK_Card,0,Master,2,1,4,0,22
Germany,127,0,Simplecard,0,Master,2,1,4,1,23
Germany,127,0,Simplecard,0,Master,2,1,4,1,24
Germany,127,0,UK_Card,0,Master,2,1,4,1,25
Germany,127,1,UK_Card,0,Master,2,1,4,1,26
Germany,219,1,UK_Card,1,Master,2,1,4,0,37
Germany,163,1,UK_Card,0,Diners,2,1,4,0,34
Germany,109,0,UK_Card,0,Visa,2,1,4,0,16
Germany,109,0,UK_Card,0,Visa,2,1,4,1,17
Germany,109,0,Simplecard,0,Visa,2,1,4,1,18
Germany,109,0,Simplecard,0,Visa,2,1,4,1,19
Germany,199,0,UK_Card,0,Visa,2,1,4,0,27
Germany,199,0,UK_Card,0,Visa,2,1,4,1,28
Germany,199,0,UK_Card,0,Visa,2,1,4,1,29
Germany,199,1,UK_Card,0,Visa,2,1,4,1,30
Switzerland,121,0,UK_Card,1,Master,2,1,4,0,9
Switzerland,121,0,UK_Card,1,Master,2,1,4,1,10
Germany,213,1,Simplecard,0,Master,2,1,4,0,31
Austria,223,0,UK_Card,1,Master,2,1,4,0,3
Austria,223,0,Simplecard,1,Master,2,1,4,1,4
Germany,280,1,UK_Card,0,Visa,2,1,4,0,19
Germany,246,0,UK_Card,1,Visa,2,1,4,0,22
Germany,246,0,UK_Card,1,Visa,2,1,4,1,23
Germany,246,1,UK_Card,1,Visa,2,1,4,1,24
Austria,171,0,Simplecard,0,Diners,2,1,4,0,15
Austria,171,1,UK_Card,0,Diners,2,1,4,1,16
Germany,38,1,UK_Card,0,Master,2,1,4,0,26
Switzerland,177,0,Moneycard,0,Visa,2,1,4,0,8
Austria,198,0,UK_Card,0,Master,2,1,4,1,2
Austria,198,0,Simplecard,0,Master,2,1,4,0,1
Austria,198,0,Moneycard,0,Master,2,1,4,1,3
Switzerland,334,0,Goldcard,0,Master,2,1,4,0,4
Switzerland,334,0,UK_Card,0,Master,2,1,4,1,5
Switzerland,334,1,UK_Card,0,Master,2,1,4,1,6
Germany,215,1,UK_Card,0,Master,2,1,4,0,35
Switzerland,262,0,UK_Card,0,Visa,2,1,4,0,4
Switzerland,262,0,UK_Card,0,Visa,2,1,4,1,5
Germany,311,1,Goldcard,0,Visa,2,1,4,0,5
Germany,69,0,Simplecard,0,Diners,2,1,4,0,14
Germany,69,0,Moneycard,0,Diners,2,1,4,1,15
Germany,209,0,Moneycard,0,Master,3,1,4,0,26
Austria,287,0,Moneycard,0,Master,3,1,4,0,1
Austria,287,0,UK_Card,0,Master,3,1,4,1,2
Austria,287,0,UK_Card,0,Master,3,1,4,1,3
Austria,287,0,Simplecard,0,Master,3,1,4,1,4
Switzerland,280,0,Moneycard,1,Master,3,1,4,0,11
Switzerland,280,0,UK_Card,1,Master,3,1,4,1,12
Switzerland,280,0,UK_Card,1,Master,3,1,4,1,13
Switzerland,280,1,UK_Card,1,Master,3,1,4,1,14
Switzerland,195,0,UK_Card,0,Visa,3,1,4,0,8
Switzerland,195,0,UK_Card,0,Visa,3,1,4,1,9
Switzerland,195,1,UK_Card,0,Visa,3,1,4,1,10
Germany,268,0,Simplecard,0,Master,3,1,4,0,19
Germany,268,1,UK_Card,0,Master,3,1,4,1,20
Germany,267,0,UK_Card,0,Master,3,1,4,0,44
Germany,267,0,UK_Card,0,Master,3,1,4,1,45
Germany,290,0,Moneycard,0,Master,3,1,4,0,10
Germany,290,0,Simplecard,0,Master,3,1,4,1,11
Germany,176,0,Moneycard,0,Master,3,1,4,0,16
Germany,176,0,Moneycard,0,Master,3,1,4,1,17
Germany,176,1,UK_Card,0,Master,3,1,4,1,18
Switzerland,56,0,Moneycard,1,Visa,3,1,4,0,3
Switzerland,56,1,UK_Card,1,Visa,3,1,4,1,4
Germany,45,0,Simplecard,0,Visa,3,1,4,0,17
Germany,156,0,UK_Card,1,Master,3,1,4,0,24
Germany,156,0,UK_Card,1,Master,3,1,4,1,25
Germany,156,0,UK_Card,1,Master,3,1,4,1,26
Germany,156,0,UK_Card,1,Master,3,1,4,1,27
Switzerland,220,0,UK_Card,1,Master,3,1,4,0,13
Switzerland,220,0,UK_Card,1,Master,3,1,4,1,14
Switzerland,220,1,Moneycard,1,Master,3,1,4,1,15
Switzerland,324,0,Moneycard,1,Master,3,1,4,0,1
Switzerland,324,1,UK_Card,1,Master,3,1,4,1,2
Austria,135,0,Simplecard,0,Master,3,1,4,0,8
Austria,276,0,UK_Card,0,Master,3,1,4,0,10
Austria,276,0,UK_Card,0,Master,3,1,4,1,11
Austria,276,0,UK_Card,0,Master,3,1,4,1,12
Austria,276,0,UK_Card,0,Master,3,1,4,1,13
Austria,276,0,Simplecard,0,Master,3,1,4,1,14
Germany,202,1,UK_Card,0,Master,3,1,4,0,45
Austria,139,0,Simplecard,0,Diners,3,1,4,0,7
Switzerland,181,0,UK_Card,0,Visa,3,1,4,0,13
Switzerland,181,1,UK_Card,0,Visa,3,1,4,1,14
Germany,242,0,Moneycard,0,Diners,3,1,4,0,16
Switzerland,27,1,Goldcard,0,Master,3,1,4,0,4
Germany,26,0,Simplecard,0,Master,3,1,4,0,9
Germany,26,0,UK_Card,0,Master,3,1,4,1,10
Germany,26,0,UK_Card,0,Master,3,1,4,1,11
Germany,205,0,UK_Card,0,Diners,3,1,4,0,21
Germany,205,0,Simplecard,0,Diners,4,1,4,1,22
Germany,205,0,UK_Card,0,Diners,4,1,4,1,23
Germany,205,0,UK_Card,0,Diners,4,1,4,1,24
Germany,205,0,UK_Card,0,Diners,4,1,4,1,25
Germany,205,0,UK_Card,0,Diners,4,1,4,1,26
Germany,14,0,Simplecard,0,Master,4,1,4,0,1
Germany,86,0,UK_Card,0,Diners,4,1,4,0,22
Germany,86,0,UK_Card,0,Diners,4,1,4,1,23
Germany,86,0,UK_Card,0,Diners,4,1,4,1,24
Germany,86,0,UK_Card,0,Diners,4,1,4,1,25
Germany,86,0,UK_Card,0,Diners,4,1,4,1,26
Germany,286,0,UK_Card,0,Diners,4,1,4,0,11
Germany,97,1,UK_Card,0,Diners,4,1,4,0,21
Germany,278,0,Simplecard,0,Master,4,1,4,0,28
Germany,393,0,UK_Card,0,Master,4,1,4,0,6
Germany,393,0,UK_Card,0,Master,4,1,4,1,7
Germany,393,1,Moneycard,0,Master,4,1,4,1,8
Germany,166,0,Simplecard,0,Diners,4,1,4,0,28
Austria,92,1,Simplecard,0,Diners,4,1,4,0,5
Germany,163,1,Goldcard,0,Master,4,1,4,0,34
Switzerland,36,0,UK_Card,0,Diners,4,1,4,0,6
Switzerland,36,1,UK_Card,0,Diners,4,1,4,1,7
Germany,179,1,UK_Card,0,Master,4,1,4,0,28
Germany,139,0,UK_Card,0,Master,4,1,4,0,27
Germany,139,0,UK_Card,0,Master,4,1,4,1,28
Germany,139,0,Simplecard,0,Master,4,1,4,1,29
Germany,320,0,UK_Card,0,Diners,4,1,4,0,17
Germany,320,0,UK_Card,0,Diners,4,1,4,1,18
Germany,320,0,UK_Card,0,Diners,4,1,4,1,19
Germany,320,0,Moneycard,0,Diners,4,1,4,1,20
Germany,320,0,UK_Card,0,Diners,4,1,4,1,21
Germany,320,0,UK_Card,0,Diners,4,1,4,1,22
Germany,102,0,Goldcard,0,Master,4,1,4,0,26
Germany,366,0,Simplecard,1,Diners,4,1,4,0,5
Switzerland,199,0,UK_Card,0,Visa,4,1,4,0,10
Switzerland,199,1,Simplecard,0,Visa,4,1,4,1,11
Germany,105,0,Moneycard,0,Master,4,1,4,0,26
Germany,105,0,Moneycard,0,Master,4,1,4,1,27
Austria,174,0,Simplecard,0,Master,4,1,4,0,2
Austria,174,0,Moneycard,0,Master,4,1,4,1,3
Austria,174,0,UK_Card,0,Master,4,1,4,1,4
Austria,174,1,Goldcard,0,Master,4,1,4,1,5
Germany,238,0,UK_Card,0,Master,4,1,4,0,27
Germany,238,0,UK_Card,0,Master,4,1,4,1,28
Germany,238,1,UK_Card,0,Master,4,1,4,1,29
Switzerland,129,0,UK_Card,1,Master,5,1,4,0,8
Switzerland,129,0,UK_Card,1,Master,5,1,4,1,9
Switzerland,129,0,Moneycard,1,Master,5,1,4,1,10
Germany,308,0,Moneycard,0,Master,5,1,4,0,16
Switzerland,264,0,UK_Card,0,Master,5,1,4,0,11
Switzerland,264,0,UK_Card,0,Master,5,1,4,1,12
Switzerland,264,1,Simplecard,0,Master,5,1,4,1,13
Switzerland,147,0,UK_Card,0,Diners,5,1,4,0,2
Switzerland,147,0,UK_Card,0,Diners,5,1,4,1,3
Switzerland,147,0,UK_Card,0,Diners,5,1,4,1,4
Austria,371,1,Simplecard,1,Visa,5,1,4,0,12
Germany,111,0,Simplecard,0,Master,5,1,4,0,22
Germany,111,0,Simplecard,0,Master,5,1,4,1,23
Germany,111,1,UK_Card,0,Master,5,1,4,1,24
Germany,150,0,Moneycard,1,Visa,5,1,4,0,25
Germany,186,0,UK_Card,1,Visa,5,1,4,0,36
Switzerland,262,0,UK_Card,0,Diners,5,1,4,0,5
Switzerland,262,0,Moneycard,0,Diners,5,1,4,1,6
Switzerland,127,1,Simplecard,1,Diners,5,1,4,0,4
Austria,266,1,Goldcard,0,Master,5,1,4,0,4
Switzerland,223,0,UK_Card,0,Visa,5,1,4,0,9
Switzerland,223,0,Simplecard,0,Visa,5,1,4,1,10
Germany,207,0,UK_Card,0,Master,5,1,4,0,24
Germany,207,0,UK_Card,0,Master,5,1,4,1,25
Germany,207,0,UK_Card,0,Master,5,1,4,1,26
Germany,207,1,UK_Card,0,Master,5,1,4,1,27
Austria,287,0,UK_Card,0,Master,5,1,4,0,4
Austria,287,0,Simplecard,0,Master,5,1,4,1,5
Germany,215,0,Simplecard,0,Visa,5,1,4,0,35
Germany,215,0,UK_Card,0,Visa,5,1,4,1,36
Switzerland,244,0,UK_Card,0,Master,5,1,4,0,6
Switzerland,244,0,UK_Card,0,Master,5,1,4,1,7
Switzerland,244,0,Moneycard,0,Master,5,1,4,1,8
Germany,307,1,Goldcard,0,Visa,5,1,4,0,9
Austria,10,0,Simplecard,0,Master,5,1,4,0,3
Austria,10,0,Simplecard,0,Master,5,1,4,1,4
Germany,382,0,UK_Card,0,Master,5,1,4,0,6
Germany,382,0,Moneycard,0,Master,5,1,4,1,7
Germany,235,1,UK_Card,0,Visa,5,1,4,0,21
Germany,106,0,Moneycard,0,Master,5,1,4,0,12
Austria,69,0,Simplecard,0,Master,5,1,4,0,1
Germany,240,0,UK_Card,0,Master,5,1,4,0,36
Germany,240,0,Moneycard,0,Master,5,1,4,1,37
Germany,162,0,Simplecard,0,Master,5,1,4,0,40
Austria,302,1,UK_Card,0,Visa,6,1,4,0,2
Germany,210,0,Simplecard,0,Visa,6,1,4,0,23
Germany,210,0,Moneycard,0,Visa,6,1,4,1,24
Germany,210,0,Moneycard,0,Visa,6,1,4,1,25
Germany,268,1,UK_Card,0,Master,6,1,4,0,20
Austria,248,1,UK_Card,0,Master,6,1,4,0,4
Germany,296,0,Simplecard,0,Visa,6,1,4,0,20
Germany,343,0,UK_Card,0,Visa,6,1,4,0,8
Germany,343,0,Simplecard,0,Visa,6,1,4,1,9
Germany,156,0,Simplecard,0,Master,6,1,4,0,27
Switzerland,188,0,UK_Card,0,Visa,6,1,4,0,5
Switzerland,188,0,UK_Card,0,Visa,6,1,4,1,6
Switzerland,188,0,Moneycard,0,Visa,6,1,4,1,7
Germany,298,0,UK_Card,0,Master,6,1,4,0,21
Germany,298,0,Goldcard,0,Master,6,1,4,1,22
Germany,298,0,UK_Card,0,Master,6,1,4,1,23
Germany,298,0,Simplecard,0,Master,6,1,4,1,24
Austria,151,0,UK_Card,0,Master,6,1,4,0,9
Austria,151,0,Simplecard,0,Master,6,1,4,1,10
Germany,302,0,Moneycard,0,Visa,6,1,4,0,13
Germany,188,0,UK_Card,0,Master,6,1,4,0,31
Germany,188,0,UK_Card,0,Master,6,1,4,1,32
Germany,188,1,UK_Card,0,Master,6,1,4,1,33
Germany,52,0,UK_Card,1,Master,6,1,4,0,9
Germany,52,0,UK_Card,1,Master,6,1,4,1,10
Austria,267,0,UK_Card,0,Master,6,1,4,0,1
Austria,267,0,Goldcard,0,Master,6,1,4,1,2
Austria,267,0,Goldcard,0,Master,6,1,4,1,3
Austria,267,1,UK_Card,0,Master,6,1,4,1,4
Switzerland,208,1,Simplecard,1,Master,6,1,4,0,21
Germany,172,1,UK_Card,0,Visa,6,1,4,0,19
Austria,166,1,Goldcard,1,Master,6,1,4,0,16
Switzerland,309,1,UK_Card,0,Master,6,1,4,0,4
Switzerland,309,0,UK_Card,0,Master,6,1,4,1,5
Switzerland,309,1,UK_Card,0,Master,6,1,4,1,6
Austria,201,0,UK_Card,0,Diners,6,1,4,0,6
Austria,201,0,UK_Card,0,Diners,6,1,4,1,7
Austria,201,0,UK_Card,0,Diners,6,1,4,1,8
Austria,201,0,Simplecard,0,Diners,6,1,4,1,9
Germany,315,0,UK_Card,0,Visa,7,1,4,0,6
Germany,315,0,UK_Card,0,Visa,7,1,4,1,7
Germany,315,0,Simplecard,0,Visa,7,1,4,1,8
Germany,262,0,Simplecard,0,Visa,7,1,4,0,34
Germany,323,0,Moneycard,0,Master,7,1,4,0,21
Germany,323,0,UK_Card,0,Master,7,1,4,1,22
Germany,323,0,UK_Card,0,Master,7,1,4,1,23
Germany,323,1,Moneycard,0,Master,7,1,4,1,24
Germany,182,1,Goldcard,0,Master,7,1,4,0,25
Austria,306,0,UK_Card,0,Master,7,1,4,0,1
Switzerland,223,0,UK_Card,0,Diners,7,1,4,0,10
Germany,67,0,Moneycard,0,Master,7,1,4,0,11
Germany,391,1,Simplecard,0,Diners,7,1,4,0,3
Germany,216,0,UK_Card,0,Master,7,1,4,0,38
Switzerland,229,1,UK_Card,0,Master,7,1,4,0,4
Germany,197,0,UK_Card,0,Diners,7,1,4,0,17
Germany,197,0,UK_Card,0,Diners,7,1,4,1,18
Germany,197,0,Simplecard,0,Diners,7,1,4,1,19
Germany,142,0,UK_Card,1,Master,7,1,4,0,17
Germany,142,0,UK_Card,1,Master,7,1,4,1,18
Germany,142,0,UK_Card,1,Master,7,1,4,1,19
Germany,142,0,Simplecard,1,Master,7,1,4,1,20
Germany,142,0,Simplecard,1,Master,7,1,4,1,21
Germany,192,0,Simplecard,0,Master,7,1,4,0,53
Germany,19,0,Simplecard,0,Master,7,1,4,0,5
Germany,19,1,UK_Card,0,Master,7,1,4,1,6
Germany,109,0,UK_Card,0,Master,7,1,4,0,19
Germany,109,0,Moneycard,0,Master,7,1,4,1,20
Germany,109,0,Moneycard,0,Master,7,1,4,1,21
Germany,109,0,Moneycard,0,Master,7,1,4,1,22
Germany,109,0,Moneycard,0,Master,7,1,4,1,23
Germany,433,0,UK_Card,1,Master,7,1,4,0,7
Germany,433,0,UK_Card,1,Master,7,1,4,1,8
Germany,433,0,UK_Card,1,Master,7,1,4,1,9
Germany,433,1,Moneycard,1,Master,7,1,4,1,10
Switzerland,163,0,UK_Card,0,Diners,7,1,4,0,15
Switzerland,163,0,UK_Card,0,Diners,7,1,4,1,16
Switzerland,163,0,UK_Card,0,Diners,7,1,4,1,17
Switzerland,163,0,Simplecard,0,Diners,7,1,4,1,18
Switzerland,163,1,UK_Card,0,Diners,7,1,4,1,19
Switzerland,52,0,UK_Card,0,Visa,7,1,4,0,4
Switzerland,52,1,UK_Card,0,Visa,7,1,4,1,5
Austria,183,0,UK_Card,1,Master,7,1,4,0,2
Austria,183,0,UK_Card,1,Master,7,1,4,1,3
Austria,183,0,UK_Card,1,Master,7,1,4,1,4
Germany,97,1,UK_Card,1,Master,8,1,4,0,21
Switzerland,107,0,UK_Card,0,Diners,8,1,4,0,2
Switzerland,107,1,UK_Card,0,Diners,8,1,4,1,3
Germany,208,0,UK_Card,0,Visa,8,1,4,0,22
Germany,208,0,UK_Card,0,Visa,8,1,4,1,23
Germany,208,0,UK_Card,0,Visa,8,1,4,1,24
Austria,85,0,UK_Card,1,Master,8,1,4,0,7
Austria,85,1,UK_Card,1,Master,8,1,4,1,8
Germany,91,0,Simplecard,0,Master,8,1,4,0,16
Germany,182,0,Moneycard,0,Master,8,1,4,0,25
Germany,182,0,Simplecard,0,Master,8,1,4,1,26
Germany,182,0,Moneycard,0,Master,8,1,4,1,27
Germany,182,0,Simplecard,0,Master,8,1,4,1,28
Germany,182,0,Moneycard,0,Master,8,1,4,1,29
Austria,403,0,Simplecard,0,Master,8,1,4,0,0
Austria,403,0,UK_Card,0,Master,8,1,4,1,1
Austria,403,1,UK_Card,0,Master,8,1,4,1,2
Switzerland,158,0,Simplecard,0,Visa,8,1,4,0,9
Switzerland,158,0,Simplecard,0,Visa,8,1,4,1,10
Switzerland,158,0,Moneycard,0,Visa,8,1,4,1,11
Switzerland,158,0,UK_Card,0,Visa,8,1,4,1,12
Switzerland,158,0,UK_Card,0,Visa,8,1,4,1,13
Switzerland,158,0,UK_Card,0,Visa,8,1,4,1,14
Switzerland,158,0,Simplecard,0,Visa,8,1,4,1,15
Switzerland,158,0,UK_Card,0,Visa,8,1,4,1,16
Germany,180,0,Simplecard,0,Visa,8,1,4,0,21
Germany,180,0,UK_Card,0,Visa,8,1,4,1,22
Germany,180,0,Simplecard,0,Visa,8,1,4,1,23
Germany,180,1,Simplecard,0,Visa,8,1,4,1,24
Switzerland,304,1,UK_Card,0,Visa,8,1,4,0,4
Germany,408,0,Simplecard,0,Visa,8,1,4,0,5
Austria,218,0,UK_Card,0,Diners,8,1,4,0,9
Austria,218,1,Goldcard,0,Diners,8,1,4,1,10
Switzerland,247,0,UK_Card,0,Master,8,1,4,0,4
Switzerland,247,0,Moneycard,0,Master,8,1,4,1,5
Germany,146,1,Goldcard,0,Master,8,1,4,0,25
Austria,226,0,UK_Card,0,Diners,8,1,4,0,10
Austria,226,0,UK_Card,0,Diners,8,1,4,1,11
Austria,226,0,UK_Card,0,Diners,8,1,4,1,12
Austria,226,0,Moneycard,0,Diners,8,1,4,1,13
